"date","close","open","high","low","volume","change"
"07/08/2024","4.556,19","4.554,07","4.560,75","4.416,52","","0,36"
"06/08/2024","4.540,00","4.553,30","4.554,07","4.416,52","","-0,19"
"05/08/2024","4.548,75","4.553,32","4.553,32","4.515,00","","0,19"
"02/08/2024","4.540,00","4.549,19","4.553,32","4.520,00","","0,39"
"01/08/2024","4.522,33","4.546,12","4.549,19","4.510,96","","-0,39"
"31/07/2024","4.540,00","4.525,00","4.548,56","4.520,00","","-0,08"
"30/07/2024","4.543,84","4.539,29","4.552,35","4.510,96","","0,10"
"29/07/2024","4.539,29","4.416,52","4.558,91","4.416,52","","0,05"
"26/07/2024","4.536,91","4.533,74","4.538,11","4.416,52","","0,07"
"25/07/2024","4.533,74","4.526,86","4.534,54","4.416,52","","0,25"
"24/07/2024","4.522,33","4.416,52","4.532,60","4.416,52","","0,05"
"23/07/2024","4.520,07","4.416,52","4.525,08","4.416,52","","0,27"
"22/07/2024","4.508,10","4.416,52","4.570,14","4.416,52","","0,40"
"19/07/2024","4.490,00","4.416,52","4.510,17","4.416,52","","-0,18"
"18/07/2024","4.498,11","4.416,52","4.502,52","4.416,52","","0,03"
"17/07/2024","4.496,79","4.495,72","4.496,79","4.416,52","","0,02"
"16/07/2024","4.495,72","4.416,52","4.500,91","4.416,52","","0,06"
"15/07/2024","4.492,88","4.416,52","4.492,88","4.416,52","","0,00"
"12/07/2024","4.492,88","4.416,52","4.492,88","4.416,52","","0,30"
"11/07/2024","4.479,33","4.483,81","4.488,42","4.416,52","","-0,01"
"10/07/2024","4.480,00","4.480,96","4.485,75","4.416,52","","-0,02"
"09/07/2024","4.480,96","4.476,35","4.485,67","4.416,52","","0,10"
"08/07/2024","4.476,35","4.416,52","4.476,35","4.416,52","","0,14"
"05/07/2024","4.469,92","4.416,52","4.469,92","4.416,52","","0,23"
"04/07/2024","4.459,71","4.459,71","4.462,00","4.416,52","","0,00"
"03/07/2024","4.459,71","4.416,52","4.459,88","4.416,52","","0,10"
"02/07/2024","4.455,42","4.416,52","4.468,20","4.416,52","","-0,04"
"01/07/2024","4.457,41","4.465,15","4.472,94","4.400,00","","-0,17"
"28/06/2024","4.465,15","4.416,52","4.471,88","4.416,52","","0,02"
"27/06/2024","4.464,45","4.416,52","4.467,49","4.416,52","","-0,04"
"26/06/2024","4.466,15","4.466,15","4.466,15","4.416,52","","0,10"
"25/06/2024","4.461,68","4.416,52","4.466,44","4.416,52","","-0,01"
"24/06/2024","4.461,97","4.416,52","4.466,44","4.416,52","","-0,03"
"21/06/2024","4.463,31","4.416,52","4.498,17","4.416,52","","0,14"
"20/06/2024","4.457,22","4.416,52","4.482,42","4.416,52","","0,16"
"19/06/2024","4.450,00","4.416,52","4.475,94","4.416,52","","-0,06"
"18/06/2024","4.452,87","4.416,52","4.458,86","4.416,52","","-0,02"
"17/06/2024","4.453,85","4.416,52","4.486,40","4.416,52","","0,05"
"14/06/2024","4.451,54","4.451,29","4.499,43","4.416,52","","0,01"
"13/06/2024","4.451,29","4.452,18","4.466,57","4.416,52","","0,14"
"12/06/2024","4.445,00","4.452,46","4.461,62","4.416,52","","-0,17"
"11/06/2024","4.452,46","4.452,40","4.468,49","4.405,00","","0,00"
"10/06/2024","4.452,40","4.416,52","4.507,57","4.405,00","","0,02"
"07/06/2024","4.451,42","4.464,93","4.485,47","4.400,00","","-0,06"
"06/06/2024","4.454,00","4.416,52","4.477,40","4.416,52","","-0,42"
"05/06/2024","4.472,92","4.458,76","4.485,00","4.416,52","","0,32"
"04/06/2024","4.458,76","4.449,92","4.458,76","4.416,52","","0,52"
"03/06/2024","4.435,56","4.416,52","4.456,45","4.400,00","","0,13"
"31/05/2024","4.429,93","4.416,52","4.445,00","4.400,00","","0,00"
"30/05/2024","4.429,93","4.416,52","4.450,72","4.400,00","","0,10"
"29/05/2024","4.425,50","4.416,52","4.429,93","4.400,00","","-0,10"
"28/05/2024","4.429,93","4.416,52","4.430,00","4.400,00","","0,27"
"27/05/2024","4.418,22","4.416,52","4.425,07","4.400,00","","0,00"
"24/05/2024","4.418,22","4.418,24","4.427,48","4.390,00","","0,00"
"23/05/2024","4.418,24","4.416,52","4.425,63","4.385,00","","-0,60"
"22/05/2024","4.445,00","4.416,52","4.421,54","4.375,00","","-0,11"
"21/05/2024","4.450,00","4.405,00","4.416,52","4.375,00","","0,94"
"20/05/2024","4.408,76","4.416,52","4.416,52","4.408,76","","-0,11"
"17/05/2024","4.413,72","4.415,13","4.416,52","4.375,00","","-0,03"
"16/05/2024","4.415,13","4.416,52","4.416,52","4.375,00","","-0,02"
"15/05/2024","4.416,21","4.417,35","4.417,35","4.380,00","","0,32"
"14/05/2024","4.402,34","4.416,52","4.422,77","4.375,00","","-0,33"
"13/05/2024","4.416,88","4.416,52","4.416,88","4.375,00","","0,01"
"10/05/2024","4.416,55","4.416,52","4.423,79","4.350,00","","-0,08"
"09/05/2024","4.420,25","4.416,52","4.420,49","4.416,52","","0,09"
"08/05/2024","4.416,07","4.421,83","4.432,85","4.350,00","","-0,76"
"07/05/2024","4.450,00","4.421,83","4.426,26","4.390,00","","0,28"
"06/05/2024","4.437,50","4.416,52","4.424,61","4.390,00","","0,32"
"03/05/2024","4.423,30","4.425,75","4.425,75","4.383,84","","-0,06"
"02/05/2024","4.425,75","4.415,00","4.425,78","4.398,17","","0,00"
"01/05/2024","4.425,78","4.424,05","4.425,78","4.416,52","","0,04"
"30/04/2024","4.424,05","4.416,52","4.434,76","4.400,00","","0,03"
"29/04/2024","4.422,70","4.416,52","4.434,25","4.398,00","","0,00"
"26/04/2024","4.422,87","4.422,60","4.440,69","4.400,00","","0,01"
"25/04/2024","4.422,60","4.416,52","4.438,82","4.400,00","","0,35"
"24/04/2024","4.407,00","4.407,42","4.434,35","4.372,00","","-0,01"
"23/04/2024","4.407,42","4.416,52","4.419,81","4.392,47","","0,20"
"22/04/2024","4.398,56","4.416,52","4.417,35","4.370,00","","0,23"
"19/04/2024","4.388,49","4.365,70","4.416,52","4.365,70","","0,52"
"18/04/2024","4.365,70","4.365,70","4.416,52","4.346,00","","0,00"
"17/04/2024","4.365,70","4.345,00","4.416,52","4.343,26","","0,52"
"16/04/2024","4.343,26","4.254,61","4.416,52","4.254,61","","2,08"
"15/04/2024","4.254,61","4.416,52","4.416,52","4.254,61","","-2,14"
"12/04/2024","4.347,58","4.347,58","4.416,52","4.337,00","","0,00"
"11/04/2024","4.347,58","4.416,52","4.416,52","4.333,00","","-0,25"
"10/04/2024","4.358,45","4.416,52","4.416,52","4.313,00","","0,34"
"09/04/2024","4.343,49","4.416,52","4.416,52","4.309,00","","0,17"
"08/04/2024","4.336,11","4.341,22","4.416,52","4.326,00","","-0,12"
"05/04/2024","4.341,22","4.341,22","4.416,52","4.300,00","","0,00"
"04/04/2024","4.341,22","4.343,48","4.416,52","4.300,00","","-0,05"
"03/04/2024","4.343,48","4.347,49","4.416,52","4.324,87","","-0,09"
"02/04/2024","4.347,49","4.353,37","4.416,52","4.331,57","","-0,14"
"01/04/2024","4.353,37","4.416,52","4.416,52","4.353,37","","-0,72"
"29/03/2024","4.385,00","4.416,52","4.416,52","4.340,00","","0,73"
"28/03/2024","4.353,37","4.356,37","4.416,52","4.346,00","","-0,87"
"27/03/2024","4.391,50","4.373,80","4.419,53","4.335,00","","0,03"
"26/03/2024","4.390,00","4.416,52","4.424,09","4.330,00","","0,37"
"25/03/2024","4.373,81","4.416,52","4.435,00","4.330,00","","-0,50"
"22/03/2024","4.395,95","4.427,09","4.437,57","4.365,00","","-1,41"
"21/03/2024","4.458,99","4.456,40","4.472,97","4.400,00","","0,06"
"20/03/2024","4.456,40","4.477,54","4.477,77","4.415,00","","-0,37"
"19/03/2024","4.473,06","4.485,54","4.495,10","4.416,52","","-0,18"
"18/03/2024","4.481,05","4.483,21","4.487,20","4.416,52","","-0,53"
"15/03/2024","4.505,00","4.490,39","4.497,47","4.416,52","","0,33"
"14/03/2024","4.490,39","4.492,21","4.507,84","4.416,52","","-0,04"
"13/03/2024","4.492,21","4.416,52","4.524,50","4.416,52","","-0,07"
"12/03/2024","4.495,37","4.416,52","4.504,67","4.416,52","","-0,04"
"11/03/2024","4.497,17","4.416,52","4.504,90","4.416,52","","-0,13"
"08/03/2024","4.502,89","4.416,52","4.505,00","4.416,52","","-0,04"
"07/03/2024","4.504,53","4.505,63","4.510,00","4.416,52","","-0,02"
"06/03/2024","4.505,63","4.416,52","4.505,63","4.416,52","","0,13"
"05/03/2024","4.499,91","4.502,22","4.523,18","4.416,52","","-0,05"
"04/03/2024","4.502,22","4.416,52","4.527,71","4.416,52","","-0,72"
"01/03/2024","4.535,00","4.416,52","4.532,87","4.416,52","","0,16"
"29/02/2024","4.527,71","4.527,71","4.527,71","4.416,52","","0,00"
"28/02/2024","4.527,71","4.537,41","4.537,41","4.416,52","","-0,21"
"27/02/2024","4.537,41","4.537,41","4.537,41","4.416,52","","0,00"
"26/02/2024","4.537,41","4.416,52","4.537,41","4.416,52","","0,00"
"23/02/2024","4.537,41","4.416,52","4.537,41","4.416,52","","0,00"
"22/02/2024","4.537,41","4.416,52","4.542,25","4.416,52","","0,54"
"21/02/2024","4.513,00","4.537,41","4.537,41","4.416,52","","-0,54"
"20/02/2024","4.537,41","4.537,41","4.537,41","4.416,52","","0,00"
"19/02/2024","4.537,41","4.416,52","4.537,41","4.416,52","","0,00"
"16/02/2024","4.537,41","4.416,52","4.542,32","4.416,52","","0,00"
"15/02/2024","4.537,49","4.539,89","4.539,89","4.416,52","","-0,05"
"14/02/2024","4.539,89","4.539,31","4.539,89","4.416,52","","0,01"
"13/02/2024","4.539,31","4.537,80","4.539,31","4.416,52","","-0,34"
"12/02/2024","4.555,00","4.532,48","4.540,00","4.416,52","","0,50"
"09/02/2024","4.532,48","4.416,52","4.535,14","4.416,52","","0,00"
"08/02/2024","4.532,48","4.416,52","4.534,19","4.416,52","","0,00"
"07/02/2024","4.532,48","4.416,52","4.533,05","4.416,52","","0,00"
"06/02/2024","4.532,48","4.416,52","4.532,48","4.416,52","","0,00"
"05/02/2024","4.532,48","4.416,52","4.532,48","4.416,52","","0,00"
"02/02/2024","4.532,48","4.532,48","4.532,48","4.416,52","","0,00"
"01/02/2024","4.532,48","4.416,52","4.532,48","4.416,52","","0,00"
"31/01/2024","4.532,48","4.532,48","4.532,48","4.416,52","","-0,37"
"30/01/2024","4.549,09","4.532,48","4.549,09","4.416,52","","0,20"
"29/01/2024","4.540,00","4.532,48","4.557,08","4.490,00","","0,17"
"26/01/2024","4.532,48","4.416,52","4.557,08","4.416,52","","0,00"
"25/01/2024","4.532,39","4.416,52","4.532,39","4.416,52","","-0,32"
"24/01/2024","4.547,09","4.416,52","4.547,09","4.416,52","","0,30"
"23/01/2024","4.533,39","4.525,00","4.533,39","4.416,52","","-0,64"
"22/01/2024","4.562,50","4.553,71","4.553,71","4.416,52","","0,27"
"19/01/2024","4.550,00","4.495,00","4.553,71","4.416,52","","0,05"
"18/01/2024","4.547,50","4.500,00","4.553,71","4.416,52","","-0,05"
"17/01/2024","4.550,00","4.510,00","4.558,70","4.500,00","","-0,11"
"16/01/2024","4.555,00","4.530,00","4.570,54","4.490,00","","-0,22"
"15/01/2024","4.565,00","4.542,00","4.570,54","4.500,00","","0,51"
"12/01/2024","4.542,00","4.535,00","4.589,33","4.520,00","","0,15"
"11/01/2024","4.535,00","4.550,00","4.589,33","4.520,00","","-0,33"
"10/01/2024","4.550,00","4.547,00","4.589,33","4.545,00","","-0,48"
"09/01/2024","4.572,00","4.547,00","4.593,20","4.547,00","","0,00"
"08/01/2024","4.572,00","4.547,00","4.592,27","4.490,00","","0,55"
"05/01/2024","4.547,00","4.547,00","4.589,33","4.530,00","","0,00"
"04/01/2024","4.547,00","4.558,00","4.585,89","4.547,00","","0,00"
"03/01/2024","4.547,00","4.547,00","4.583,17","4.540,00","","0,00"
"02/01/2024","4.547,00","4.548,50","4.574,21","4.500,00","","-0,03"
"01/01/2024","4.548,50","4.548,50","4.572,78","4.548,50","","0,00"
"29/12/2023","4.548,50","4.535,00","4.573,00","4.500,00","","0,30"
"28/12/2023","4.535,00","4.540,00","4.569,24","4.416,52","","-0,11"
"27/12/2023","4.540,00","4.540,00","4.570,57","4.510,00","","0,00"
"26/12/2023","4.540,00","4.543,50","4.569,19","4.522,00","","-0,08"
"25/12/2023","4.543,50","4.543,50","4.543,50","4.543,50","","0,00"
"22/12/2023","4.543,50","4.548,50","4.580,00","4.522,89","","-0,11"
"21/12/2023","4.548,50","4.545,00","4.580,00","4.522,89","","0,08"
"20/12/2023","4.545,00","4.548,50","4.580,00","4.522,89","","-0,08"
"19/12/2023","4.548,50","4.550,00","4.569,83","4.522,89","","-0,03"
"18/12/2023","4.550,00","4.544,00","4.569,83","4.522,89","","0,13"
"15/12/2023","4.544,00","4.519,73","4.569,15","4.416,52","","-0,35"
"14/12/2023","4.559,87","4.519,73","4.570,00","4.416,52","","0,00"
"13/12/2023","4.559,87","4.560,00","4.572,00","4.519,73","","0,00"
"12/12/2023","4.560,00","4.569,00","4.572,00","4.522,89","","-0,20"
"11/12/2023","4.569,00","4.522,89","4.570,00","4.522,89","","0,00"
"08/12/2023","4.569,00","4.567,00","4.570,00","4.522,89","","0,04"
"07/12/2023","4.567,00","4.555,00","4.567,00","4.522,89","","0,26"
"06/12/2023","4.555,00","4.544,00","4.560,00","4.416,52","","0,24"
"05/12/2023","4.544,00","4.536,00","4.546,50","4.416,52","","0,18"
"04/12/2023","4.536,00","4.416,52","4.536,00","4.416,52","","-0,20"
"01/12/2023","4.545,24","4.479,50","4.502,50","4.416,52","","0,12"
"30/11/2023","4.539,75","4.479,50","4.499,00","4.416,52","","0,07"
"29/11/2023","4.536,50","4.479,50","4.483,86","4.416,52","","-0,07"
"28/11/2023","4.539,75","4.481,00","4.481,72","4.416,52","","-0,02"
"27/11/2023","4.540,50","4.480,82","4.481,66","4.416,52","","0,10"
"24/11/2023","4.536,00","4.477,00","4.480,82","4.416,52","","-0,06"
"23/11/2023","4.538,50","4.471,00","4.480,82","4.416,52","","0,07"
"22/11/2023","4.535,50","4.470,00","4.480,82","4.416,52","","0,01"
"21/11/2023","4.535,00","4.462,00","4.480,82","4.372,00","","0,09"
"20/11/2023","4.531,00","4.416,52","4.480,82","4.415,00","","0,02"
"17/11/2023","4.530,00","4.455,00","4.510,00","4.380,00","","0,11"
"16/11/2023","4.525,00","4.455,00","4.480,82","4.416,52","","-0,06"
"15/11/2023","4.527,50","4.430,00","4.483,88","4.383,00","","0,28"
"14/11/2023","4.515,00","4.470,00","4.485,60","4.385,00","","-0,44"
"13/11/2023","4.535,00","4.485,79","4.510,00","4.385,00","","0,05"
"10/11/2023","4.532,91","4.470,00","4.510,00","4.416,52","","-0,05"
"09/11/2023","4.535,00","4.470,00","4.511,78","4.385,00","","0,00"
"08/11/2023","4.535,00","4.445,00","4.511,78","4.416,52","","0,28"
"07/11/2023","4.522,50","4.450,00","4.511,78","4.416,52","","-0,06"
"06/11/2023","4.525,00","4.511,78","4.511,78","4.397,00","","0,00"
"03/11/2023","4.525,00","4.459,00","4.511,78","4.397,00","","-0,10"
"02/11/2023","4.529,50","4.455,00","4.511,78","4.401,00","","0,04"
"01/11/2023","4.527,50","4.469,00","4.511,78","4.416,52","","-0,15"
"31/10/2023","4.534,50","4.469,00","4.511,78","4.404,00","","0,00"
"30/10/2023","4.534,50","4.511,78","4.511,78","4.416,52","","0,00"
"27/10/2023","4.534,50","4.468,50","4.511,78","4.407,00","","0,01"
"26/10/2023","4.534,25","4.467,00","4.511,78","4.407,00","","0,02"
"25/10/2023","4.533,50","4.472,00","4.511,78","4.408,00","","-0,06"
"24/10/2023","4.536,00","4.460,00","4.511,78","4.409,00","","0,13"
"23/10/2023","4.530,00","4.511,78","4.511,78","4.409,00","","0,05"
"20/10/2023","4.527,69","4.470,00","4.511,78","4.411,00","","-0,16"
"19/10/2023","4.535,00","4.475,00","4.511,93","4.411,00","","-0,06"
"18/10/2023","4.537,50","4.470,00","4.513,44","4.416,52","","0,06"
"17/10/2023","4.535,00","4.485,00","4.516,82","4.416,00","","-0,17"
"16/10/2023","4.542,50","4.517,22","4.517,22","4.416,52","","0,07"
"13/10/2023","4.539,50","4.483,50","4.517,22","4.416,52","","-0,05"
"12/10/2023","4.541,75","4.470,00","4.515,57","4.414,00","","0,15"
"11/10/2023","4.535,00","4.470,00","4.517,19","4.416,52","","0,00"
"10/10/2023","4.535,00","4.472,00","4.519,68","4.416,52","","-0,02"
"09/10/2023","4.536,00","4.517,59","4.519,68","4.416,52","","0,41"
"06/10/2023","4.517,59","4.478,33","4.517,59","4.416,52","","-0,48"
"05/10/2023","4.539,17","4.460,00","4.517,59","4.416,52","","0,20"
"04/10/2023","4.530,00","4.517,59","4.517,59","4.390,00","","-0,06"
"03/10/2023","4.532,50","4.478,33","4.517,59","4.390,00","","-0,15"
"02/10/2023","4.539,17","4.515,55","4.515,55","4.416,52","","-0,18"
"29/09/2023","4.547,50","4.498,50","4.515,55","4.416,52","","-0,04"
"28/09/2023","4.549,25","4.510,38","4.512,54","4.416,52","","0,04"
"27/09/2023","4.547,25","4.477,00","4.512,00","4.416,52","","0,19"
"26/09/2023","4.538,50","4.480,00","4.506,00","4.416,52","","-0,03"
"25/09/2023","4.540,00","4.498,82","4.502,00","4.416,52","","0,13"
"22/09/2023","4.534,17","4.470,00","4.500,00","4.416,52","","-0,02"
"21/09/2023","4.535,00","4.460,00","4.496,12","4.416,52","","0,11"
"20/09/2023","4.530,00","4.458,50","4.496,12","4.416,52","","0,02"
"19/09/2023","4.529,25","4.442,00","4.495,34","4.367,62","","0,18"
"18/09/2023","4.521,00","4.416,52","4.492,62","4.416,52","","0,19"
"15/09/2023","4.512,50","4.440,00","4.486,38","4.416,52","","-0,17"
"14/09/2023","4.520,00","4.429,00","4.477,78","4.416,52","","0,12"
"13/09/2023","4.514,50","4.440,00","4.475,27","4.415,00","","-0,12"
"12/09/2023","4.520,00","4.430,00","4.472,15","4.416,52","","0,11"
"11/09/2023","4.515,00","4.466,81","4.468,28","4.416,52","","0,06"
"08/09/2023","4.512,50","4.435,00","4.466,81","4.416,52","","-0,11"
"07/09/2023","4.517,50","4.436,50","4.465,79","4.416,52","","-0,02"
"06/09/2023","4.518,25","4.420,00","4.465,79","4.416,52","","0,18"
"05/09/2023","4.510,00","4.420,00","4.463,94","4.416,52","","0,00"
"04/09/2023","4.510,00","4.460,52","4.460,52","4.416,52","","-0,06"
"01/09/2023","4.512,50","4.437,50","4.460,52","4.416,52","","-0,14"
"31/08/2023","4.518,75","4.437,50","4.462,28","4.416,52","","0,00"
"30/08/2023","4.518,75","4.441,50","4.462,28","4.416,52","","-0,04"
"29/08/2023","4.520,75","4.445,00","4.466,08","4.416,52","","-0,04"
"28/08/2023","4.522,50","4.416,52","4.466,08","4.416,52","","-0,17"
"25/08/2023","4.530,00","4.447,00","4.463,92","4.416,52","","0,14"
"24/08/2023","4.523,50","4.420,00","4.515,00","4.416,52","","0,30"
"23/08/2023","4.510,00","4.413,50","4.457,49","4.413,50","","0,07"
"22/08/2023","4.506,75","4.420,00","4.455,16","4.410,00","","-0,07"
"21/08/2023","4.510,00","4.416,52","4.455,16","4.416,52","","-0,38"
"18/08/2023","4.527,00","4.454,00","4.455,16","4.416,52","","0,00"
"17/08/2023","4.527,00","4.443,00","4.454,00","4.400,00","","0,12"
"16/08/2023","4.521,50","4.438,00","4.446,04","4.400,00","","0,06"
"15/08/2023","4.519,00","4.438,00","4.444,57","4.416,52","","0,00"
"14/08/2023","4.519,00","4.416,52","4.444,57","4.400,00","","0,26"
"11/08/2023","4.507,50","4.415,00","4.443,68","4.415,00","","0,00"
"10/08/2023","4.507,50","4.416,52","4.443,68","4.410,00","","1,44"
"09/08/2023","4.443,68","4.444,48","4.444,48","4.410,00","","-0,02"
"08/08/2023","4.444,48","4.416,52","4.449,44","4.410,00","","-0,11"
"07/08/2023","4.449,44","4.416,52","4.449,44","4.415,00","","-1,39"
"04/08/2023","4.512,00","4.416,52","4.453,79","4.400,00","","1,31"
"03/08/2023","4.453,79","4.425,00","4.453,79","4.416,52","","-1,30"
"02/08/2023","4.512,50","4.425,00","4.451,40","4.416,52","","0,00"
"01/08/2023","4.512,50","4.420,00","4.451,74","4.416,52","","0,06"
"31/07/2023","4.510,00","4.416,52","4.451,86","4.416,52","","-0,03"
"28/07/2023","4.511,33","4.432,50","4.451,86","4.415,00","","-0,11"
"27/07/2023","4.516,25","4.416,52","4.451,86","4.407,00","","0,16"
"26/07/2023","4.509,25","4.420,00","4.474,81","4.415,00","","-0,02"
"25/07/2023","4.510,00","4.410,00","4.475,81","4.350,00","","0,11"
"24/07/2023","4.505,00","4.449,93","4.451,33","4.325,00","","-0,11"
"21/07/2023","4.510,00","4.416,52","4.461,86","4.300,00","","1,08"
"20/07/2023","4.461,86","4.416,52","4.461,86","4.410,00","","0,00"
"19/07/2023","4.461,86","4.416,52","4.461,86","4.325,00","","-0,62"
"18/07/2023","4.489,71","4.467,06","4.467,06","4.350,00","","0,51"
"17/07/2023","4.467,06","4.482,95","4.490,00","4.416,52","","-0,35"
"14/07/2023","4.482,95","4.460,00","4.500,89","4.400,00","","-1,04"
"13/07/2023","4.530,00","4.505,00","4.520,00","4.416,52","","-0,49"
"12/07/2023","4.552,50","4.513,66","4.520,00","4.400,00","","-0,10"
"11/07/2023","4.556,83","4.517,00","4.520,04","4.416,52","","-0,04"
"10/07/2023","4.558,50","4.511,38","4.521,00","4.400,00","","0,00"
"07/07/2023","4.558,50","4.515,00","4.517,00","4.416,52","","0,02"
"06/07/2023","4.557,50","4.501,00","4.515,00","4.416,52","","0,15"
"05/07/2023","4.550,50","4.500,00","4.511,38","4.416,52","","0,01"
"04/07/2023","4.550,00","4.496,66","4.511,38","4.416,52","","0,04"
"03/07/2023","4.548,33","4.510,77","4.511,38","4.416,52","","-0,09"
"30/06/2023","4.552,50","4.507,70","4.512,00","4.416,52","","-0,03"
"29/06/2023","4.553,85","4.502,00","4.511,00","4.416,52","","0,06"
"28/06/2023","4.551,00","4.502,00","4.506,05","4.416,52","","0,00"
"27/06/2023","4.551,00","4.490,00","4.506,05","4.416,52","","0,13"
"26/06/2023","4.545,00","4.475,53","4.502,21","4.416,52","","0,00"
"23/06/2023","4.545,00","4.482,50","4.502,00","4.416,52","","0,08"
"22/06/2023","4.541,25","4.477,00","4.490,00","4.416,52","","0,06"
"21/06/2023","4.538,50","4.467,50","4.480,10","4.416,52","","0,10"
"20/06/2023","4.533,75","4.461,50","4.475,53","4.416,52","","0,07"
"19/06/2023","4.530,75","4.453,87","4.465,00","4.410,00","","0,07"
"16/06/2023","4.527,50","4.438,61","4.460,00","4.416,52","","0,18"
"15/06/2023","4.519,31","4.432,00","4.450,00","4.350,00","","0,07"
"14/06/2023","4.516,00","4.420,00","4.433,00","4.400,00","","0,13"
"13/06/2023","4.510,00","4.415,00","4.431,00","4.320,00","","0,06"
"12/06/2023","4.507,50","4.416,52","4.422,11","4.390,00","","2,44"
"09/06/2023","4.400,00","4.391,30","4.416,52","4.390,00","","0,20"
"08/06/2023","4.391,30","4.391,30","4.407,48","4.391,30","","0,00"
"07/06/2023","4.391,30","4.400,00","4.403,09","4.385,00","","0,00"
"06/06/2023","4.391,30","4.391,30","4.401,25","4.371,24","","0,00"
"05/06/2023","4.391,30","4.391,30","4.397,71","4.377,00","","0,00"
"02/06/2023","4.391,30","4.391,35","4.391,37","4.375,00","","0,00"
"01/06/2023","4.391,35","4.391,99","4.391,99","4.370,63","","-0,01"
"31/05/2023","4.391,99","4.391,99","4.391,99","4.370,63","","0,00"
"30/05/2023","4.391,99","4.391,75","4.391,99","4.371,00","","0,01"
"29/05/2023","4.391,75","4.391,75","4.391,75","4.391,75","","0,00"
"26/05/2023","4.391,77","4.390,24","4.391,77","4.373,00","","0,03"
"25/05/2023","4.390,24","4.392,56","4.392,56","4.370,00","","-0,05"
"24/05/2023","4.392,56","4.393,91","4.393,91","4.370,00","","-0,03"
"23/05/2023","4.393,91","4.392,54","4.394,00","4.373,00","","-0,48"
"22/05/2023","4.415,00","4.381,77","4.392,54","4.375,00","","0,76"
"19/05/2023","4.381,77","4.381,77","4.394,00","4.380,00","","0,00"
"18/05/2023","4.381,77","4.381,77","4.381,77","4.377,39","","0,00"
"17/05/2023","4.381,77","4.365,00","4.393,00","4.365,00","","0,00"
"16/05/2023","4.381,77","4.381,77","4.390,00","4.365,00","","-0,53"
"15/05/2023","4.405,00","4.381,77","4.383,30","4.360,00","","0,11"
"12/05/2023","4.400,00","4.380,68","4.381,77","4.360,00","","0,00"
"11/05/2023","4.400,00","4.365,00","4.380,75","4.360,00","","0,44"
"10/05/2023","4.380,75","4.380,78","4.380,78","4.365,00","","0,00"
"09/05/2023","4.380,78","4.378,96","4.380,78","4.363,63","","0,04"
"08/05/2023","4.378,96","4.383,58","4.383,58","4.363,63","","-0,11"
"05/05/2023","4.383,58","4.360,00","4.383,58","4.360,00","","0,00"
"04/05/2023","4.383,58","4.383,58","4.383,58","4.370,00","","0,00"
"03/05/2023","4.383,58","4.388,34","4.388,34","4.352,46","","-0,11"
"02/05/2023","4.388,34","4.390,36","4.390,36","4.372,00","","-0,05"
"01/05/2023","4.390,36","4.390,36","4.390,36","4.370,00","","0,00"
"28/04/2023","4.390,36","4.391,93","4.391,93","4.370,00","","-0,04"
"27/04/2023","4.391,93","4.402,25","4.402,25","4.371,00","","-0,23"
"26/04/2023","4.402,25","4.402,25","4.402,25","4.371,24","","0,00"
"25/04/2023","4.402,25","4.402,25","4.402,25","4.380,00","","0,00"
"24/04/2023","4.402,25","4.399,06","4.402,25","4.390,00","","0,07"
"21/04/2023","4.399,06","4.399,06","4.399,06","4.369,63","","0,00"
"20/04/2023","4.399,06","4.396,42","4.399,06","4.375,00","","0,06"
"19/04/2023","4.396,42","4.392,21","4.396,42","4.355,09","","0,10"
"18/04/2023","4.392,21","4.355,09","4.392,21","4.355,09","","0,85"
"17/04/2023","4.355,09","4.355,09","4.385,76","4.346,38","","0,00"
"14/04/2023","4.355,09","4.355,09","4.380,16","4.350,73","","0,00"
"13/04/2023","4.355,09","4.355,09","4.370,86","4.346,38","","0,00"
"12/04/2023","4.355,09","4.355,09","4.365,55","4.330,00","","0,00"
"11/04/2023","4.355,09","4.355,09","4.355,09","4.345,00","","0,00"
"10/04/2023","4.355,09","4.355,09","4.355,09","4.340,00","","0,00"
"07/04/2023","4.355,09","4.355,09","4.355,09","4.340,00","","0,00"
"06/04/2023","4.355,09","4.348,54","4.355,09","4.320,00","","0,15"
"05/04/2023","4.348,54","4.343,02","4.348,54","4.222,00","","0,13"
"04/04/2023","4.343,02","4.339,87","4.343,02","4.222,00","","0,07"
"03/04/2023","4.339,87","4.317,74","4.339,87","4.222,00","","0,51"
"31/03/2023","4.317,74","4.222,00","4.333,13","4.222,00","","0,00"
"30/03/2023","4.317,74","4.298,50","4.322,08","4.222,00","","0,45"
"29/03/2023","4.298,50","4.298,50","4.305,00","4.222,00","","0,00"
"28/03/2023","4.298,50","4.222,00","4.315,74","4.222,00","","0,00"
"27/03/2023","4.298,50","4.222,00","4.314,11","4.222,00","","0,00"
"24/03/2023","4.298,50","4.298,50","4.312,86","4.222,00","","0,00"
"23/03/2023","4.298,50","4.299,40","4.299,40","4.222,00","","-0,02"
